data,label,CCT_xc_class_000_distance,CCT_xc_class_001_distance,CCT_xc_class_000_count1,CCT_xc_class_001_count1,CCT_xc_class_000_count7,CCT_xc_class_001_count7,CCT_x4_class_000_distance,CCT_x4_class_001_distance,CCT_x4_class_000_count1,CCT_x4_class_001_count1,CCT_x4_class_000_count7,CCT_x4_class_001_count7,r50_xc_class_000_distance,r50_xc_class_001_distance,r50_xc_class_000_count1,r50_xc_class_001_count1,r50_xc_class_000_count7,r50_xc_class_001_count7,r50_xc_class_000_xs5,r50_xc_class_001_xs5,r50_xc_class_000_xs3,r50_xc_class_001_xs3,r50_xc_class_000_all3,r50_xc_class_001_all3,r50_xc_class_000_all5,r50_xc_class_001_all5,r50_x4_class_000_distance,r50_x4_class_001_distance,r50_x4_class_000_count1,r50_x4_class_001_count1,r50_x4_class_000_count7,r50_x4_class_001_count7
covid_hosp/train/0/513d53bd-aa48-42ca-a181-4a7fd36b56de.png,0,0.0007184809239425549,1.9999678997398624,1,0,7,0,0.2044341909451317,0.7597514388760553,1,0,7,0,2.543348180727989e-05,1.9945275350085958,0,1,6,1,5,0,3,0,3,0,5,0,0.03984212826669453,0.22194843092591965,1,0,7,0
covid_hosp/train/0/514d710f-123b-4fcc-b8e0-e1d389ff55c1.png,0,0.0014613276159043398,1.9997078915516076,1,0,6,1,0.41128770141879767,0.8896041989638436,1,0,7,0,0.0028268177437460462,1.9825652214393594,1,0,7,0,5,0,3,0,3,0,5,0,0.15497449925141382,0.19743465606751465,1,0,7,0
covid_hosp/train/0/5150b314-97cd-4721-9f03-a8d701822630.png,0,0.0013226953987172108,1.9997679794848813,1,0,7,0,0.2967313613171516,0.8823188749212079,1,0,7,0,0.00024122181940788856,1.9959677405098166,1,0,6,1,4,1,2,1,3,0,5,0,0.06755094299730424,0.21311212677760072,1,0,7,0
covid_hosp/train/0/515f5bba-0fd3-4c02-9edc-8a7631e7047a.png,0,0.0038813045508401256,1.9983046942747844,1,0,7,0,0.27709368936466416,0.8876401760879192,1,0,7,0,0.0006168270475940263,1.997062088745296,1,0,5,2,4,1,3,0,3,0,5,0,0.08306877970541882,0.15749908818575042,1,0,7,0
covid_hosp/train/0/51702d7b-bbda-42f0-90a8-cb7cb1812a58.png,0,1.5127573016471274e-07,1.9995365243104315,1,0,7,0,0.18668185978646135,1.0137477001454036,1,0,7,0,2.0767512122654708e-05,1.9930174742969404,1,0,7,0,5,0,3,0,3,0,5,0,0.04630710670025673,0.24845292935922547,1,0,7,0
covid_hosp/train/0/5170a7d4-a119-4471-9f3c-824756bf6644.png,0,0.0012111993945671529,1.9968716574996397,1,0,6,1,0.3584565309868475,0.8924140262069924,1,0,7,0,0.00011416460698021602,1.9953294328064284,1,0,5,2,5,0,3,0,3,0,5,0,0.08155242447855193,0.2584921683435789,1,0,7,0
covid_hosp/train/0/5191c1d7-b90e-46a1-b5e6-3459f03ece80.png,0,0.0017128716034842117,1.9960921544992916,1,0,6,1,0.1258239078304162,0.8566091413393979,1,0,7,0,1.927764379505703e-05,1.9944306998473018,1,0,7,0,4,1,3,0,3,0,5,0,0.03823007481041185,0.21615872951336235,1,0,7,0
covid_hosp/train/0/51a77bd4-2ee1-4924-8797-5121cde56f1d.png,0,0.0005557605205236404,1.9980011419503252,1,0,7,0,0.25315806124825846,0.7007056866024785,1,0,7,0,0.0005018152992600777,1.9967923929321199,0,1,5,2,4,1,2,1,3,0,5,0,0.08145289397732114,0.16673363438173505,1,0,7,0
covid_hosp/train/0/51b5d7a6-1c08-4c2d-a5af-21ffb21b78c4.png,0,0.0007655653368258131,1.9976184329529674,1,0,7,0,0.189804225291903,0.773599047947223,1,0,7,0,0.000510657829951966,1.9896847023840187,0,1,5,2,5,0,3,0,3,0,5,0,0.04033059019272933,0.21536374821079296,1,0,7,0
covid_hosp/train/0/51cf857c-0455-4890-a067-a97875f7dd26.png,0,0.0019477222151389473,1.9994710559733477,1,0,6,1,0.2384207864039225,0.7340793548766892,1,0,7,0,1.0860408623192264e-05,1.9932263726318828,1,0,7,0,5,0,3,0,3,0,5,0,0.0807754775480869,0.24880500795196048,1,0,7,0
covid_hosp/train/0/51d98c1e-43ac-41c6-829f-9c06a63391bb.png,0,1.4751287980008243e-07,1.9995367338531838,1,0,7,0,0.0851659568324653,0.9172390721184379,1,0,7,0,0.00020799741318866527,1.995825780429195,1,0,7,0,5,0,3,0,3,0,5,0,0.041795927336627736,0.20257899499612997,1,0,7,0
covid_hosp/train/0/51db6790-fd3a-4148-8dcd-efd11efadcdb.png,0,0.0015371425234688152,1.9996734546435417,1,0,7,0,0.3040396304701882,0.7862918453513144,1,0,7,0,0.00019577110982271773,1.9957700504423426,1,0,7,0,4,1,2,1,3,0,5,0,0.06373774181707537,0.18827393622404087,1,0,7,0
covid_hosp/train/0/51e49fd4-6198-4b96-ac8f-299231671a17.png,0,0.0023133554386700617,1.9992729091930381,1,0,7,0,0.20454782062302646,0.6775725568634965,1,0,7,0,1.3794654862842037e-08,1.9937756372562827,1,0,7,0,5,0,3,0,3,0,5,0,0.08018981596096109,0.20676485730060268,1,0,7,0
covid_hosp/train/0/51e7b3a0-60c7-4dc1-83d6-93eb441a93d2.png,0,1.5436589022588265e-06,1.9994990513708397,1,0,7,0,0.41498507730694234,0.6317566854228323,1,0,6,1,0.0007246578215348576,1.9887904832600882,1,0,5,2,5,0,3,0,3,0,5,0,0.0712244222173205,0.2348968748968593,1,0,7,0
covid_hosp/train/0/51f46b01-a6bc-432e-acd7-5a8e8732a883.png,0,0.0002813000009729283,1.9999809207973127,1,0,7,0,0.15535446268878395,0.9519366959773522,1,0,7,0,4.5217515568851674e-05,1.992651241715114,1,0,7,0,5,0,3,0,3,0,5,0,0.050462250490833416,0.1937779626537488,1,0,7,0
covid_hosp/train/0/51f85d4c-7d59-4657-86f4-96a24ebd1549.png,0,0.002159610794177369,1.9993579731339342,1,0,7,0,0.2872454232827195,0.7649588728002452,1,0,7,0,0.00019611268134078763,1.9913528274429746,1,0,7,0,5,0,3,0,3,0,5,0,0.07819980956695205,0.22781898247157573,1,0,7,0
covid_hosp/train/0/52017ad1-0344-46e4-9b0a-47a5a38d7e71.png,0,4.537609838495271e-05,1.9997925270176258,1,0,7,0,0.2825560408562292,0.8216879774425934,1,0,7,0,0.0019924955155257162,1.998816304680886,0,1,2,5,5,0,3,0,3,0,5,0,0.1014407683244094,0.18975897419600496,1,0,7,0
covid_hosp/train/0/52021b42-19c1-4d5b-8344-4188f4fdfd6a.png,0,0.0015782437208995415,1.999654358670237,1,0,5,2,0.3195671685391972,0.8295261444263855,1,0,7,0,0.001617454507773064,1.9984926061719064,1,0,3,4,5,0,3,0,3,0,5,0,0.0796178379533038,0.14420335488524394,1,0,7,0
covid_hosp/train/0/5208153a-cce9-424f-8a02-1b2ffccc6b41.png,0,0.0004810814141633646,1.9999993694492284,1,0,7,0,0.26419719458467206,1.070269196749621,1,0,7,0,2.5718965463994437e-06,1.9940075929929548,1,0,7,0,5,0,3,0,3,0,5,0,0.10468142635692423,0.2241744055262187,1,0,7,0
covid_hosp/train/0/520bff6f-90e0-4e51-b1a1-68229773e802.png,0,0.0015732612093412035,1.9996566889988585,1,0,6,1,0.1358618865211254,0.9013209257865998,1,0,7,0,0.0002479387427073432,1.9959949424345145,1,0,7,0,5,0,3,0,3,0,5,0,0.04564752473954581,0.1884666009109789,1,0,7,0
covid_hosp/train/0/524ca5ff-4301-43ec-8a17-3682f5edb548.png,0,0.004367240833304309,1.992397168968627,1,0,6,1,0.4049200226516938,0.6940228388792573,1,0,6,1,0.0009746133646848509,1.9977129981758042,1,0,5,2,1,4,1,2,1,2,1,4,0.10293729457348277,0.1577860301242655,1,0,5,2
covid_hosp/train/0/524d6970-d373-404d-b6d7-16f4744a6220.png,0,0.00012447892945066652,1.998957052600756,1,0,7,0,0.25901251208407916,1.0029920528222303,1,0,7,0,8.016156853440926e-05,1.9950900549773105,0,1,5,2,5,0,3,0,3,0,5,0,0.07816151822022555,0.21075746276389007,1,0,7,0
covid_hosp/train/0/525053c1-2415-45d6-a8c5-4b0de218fa29.png,0,8.340944573215214e-05,1.9990836663186047,1,0,7,0,0.21982031503034538,1.0007304029601867,1,0,7,0,5.0918536130817316e-06,1.9933960344606683,1,0,5,2,5,0,3,0,3,0,5,0,0.07496958727638348,0.22962422652366565,1,0,7,0
covid_hosp/train/0/525353ce-858a-47b5-aadb-3e25229f2d95.png,0,0.000502674116016677,1.9981029775355494,1,0,7,0,0.13197583027317195,0.9913887331954445,1,0,7,0,2.109900365865336e-06,1.9935258444697166,1,0,7,0,5,0,3,0,3,0,5,0,0.05399312070488671,0.22783205331102951,1,0,7,0
covid_hosp/train/0/52545bb8-f155-4e70-bf4a-83bd963db22a.png,0,6.507811993738954e-07,1.9995183641070433,1,0,7,0,0.1821543580050533,0.7596072706661252,1,0,7,0,0.00010164557828151732,1.9952467669899885,0,1,5,2,5,0,3,0,3,0,5,0,0.06491868990029348,0.16720499899256291,1,0,7,0
covid_hosp/train/0/52592593-7ec1-4713-88c8-63636a61cc5c.png,0,0.0039860324910491185,1.9982352045812344,1,0,6,1,0.17526900397742695,0.767970762135074,1,0,7,0,0.0004085312565975663,1.996539826200257,0,1,5,2,5,0,3,0,3,0,5,0,0.05484962503914248,0.20429687803218444,1,0,7,0
covid_hosp/train/0/5269b286-91ad-414a-bc6a-3afb5a52c1d1.png,0,0.0006265954176805089,1.9999848459909761,1,0,7,0,0.2118274955950723,0.8619650628612581,1,0,7,0,4.944604147238962e-07,1.9938675739909204,1,0,7,0,4,1,3,0,3,0,5,0,0.06076076319553725,0.21798130295333906,1,0,7,0
covid_hosp/train/0/5278b08c-a475-469e-8910-56bff6d85210.png,0,0.0002881686876059497,1.9999826575262536,1,0,7,0,0.26275362931270907,0.8967669773244048,1,0,7,0,0.0004256643017778172,1.9965889632787719,1,0,7,0,4,1,2,1,2,1,4,1,0.04240567987681165,0.22608221034786702,1,0,7,0
covid_hosp/train/0/527aa2cc-56cc-4e92-bb1f-34dba1fd8a5c.png,0,0.0009036100576113038,1.9973794240975722,0,1,5,2,0.21702965264371898,0.9569065983520234,1,0,7,0,1.3853338826086414e-06,1.9935700395120368,1,0,7,0,5,0,3,0,3,0,5,0,0.07237546959884578,0.1589658842259758,1,0,7,0
covid_hosp/train/0/527e3357-7ee9-4911-b2bf-ad076813b65c.png,0,0.0025237692689091817,1.9949080695937882,1,0,6,1,0.35507998786581685,0.8045434606402405,1,0,7,0,0.00018144491712690503,1.9957019907182882,1,0,7,0,5,0,3,0,3,0,5,0,0.05549697143254806,0.1841712206229672,1,0,7,0
covid_hosp/train/0/528c2d6b-bdd6-4c42-b100-4d0c30de0125.png,0,6.744532584002094e-05,1.9998328761557733,1,0,7,0,0.1831132892902798,0.7935065173888112,1,0,7,0,1.5331392488993068e-05,1.9943596627268554,1,0,7,0,5,0,3,0,3,0,5,0,0.06278773310172081,0.27965978938180214,1,0,7,0
covid_hosp/train/0/529bd50d-2ee9-41b2-a4d8-35c403bef10b.png,0,3.536966600492519e-05,1.9997691780586724,1,0,7,0,0.3448952165916682,0.7788767167030659,1,0,7,0,0.0028594693412508088,1.9824845685973265,1,0,5,2,5,0,3,0,3,0,5,0,0.08619094013209216,0.24956311134404285,1,0,7,0
covid_hosp/train/0/529e2bee-075d-44c3-b82b-e51bf1b3990d.png,0,1.3149997940775648e-05,1.9993866746694662,1,0,6,1,0.34779989218003304,0.6799842590002092,1,0,5,2,8.68136204346115e-06,1.9932836173435957,1,0,6,1,1,4,0,3,2,1,4,1,0.1148841141637621,0.1523822291643735,0,1,6,1
covid_hosp/train/0/52a2bd43-c9c8-46d9-8c20-4835ea8f4a40.png,0,0.0008617367081233951,1.999932480266662,1,0,6,1,0.18329209872351504,1.0447224190965776,1,0,7,0,1.8212172841369778e-05,1.9930656999178251,1,0,7,0,5,0,3,0,3,0,5,0,0.05337600820620114,0.25897382650660294,1,0,7,0
covid_hosp/train/0/52a5cd5f-3a94-40f5-bfbb-6a5bddba5848.png,0,0.0033087134897031856,1.993816208781842,1,0,7,0,0.2095829854828246,0.820158159474853,1,0,7,0,8.354384677011772e-05,1.9951161857273063,1,0,7,0,5,0,3,0,3,0,5,0,0.050577533351277126,0.2591898864152893,1,0,7,0
covid_hosp/train/0/52afc9f7-97f4-4fa4-9553-674213fcb1b8.png,0,6.369905156711209e-05,1.9998268413903628,1,0,7,0,0.17836031194512847,0.9648992485839473,1,0,7,0,0.00016480305053345745,1.9915679572153913,1,0,7,0,5,0,3,0,3,0,5,0,0.08149394581955982,0.18186934213421146,1,0,7,0
covid_hosp/train/0/52b16ec8-dd80-4349-9068-2e80cae457d8.png,0,0.0014715758666310474,1.996461100773445,1,0,7,0,0.30232697807841125,0.7987016728855298,1,0,6,1,1.6779865423810492e-06,1.9939598321063543,1,0,7,0,4,1,3,0,2,1,4,1,0.09803484587696731,0.1995070600216663,1,0,7,0
covid_hosp/train/0/52ba93e0-2ed1-4ae9-bdef-bd1ecdd39c39.png,0,0.00014675514484374652,1.9988943236034435,1,0,7,0,0.0959383951208359,0.9027680227739977,1,0,7,0,0.00012250886582321208,1.9918890951097572,1,0,6,1,5,0,3,0,3,0,5,0,0.04735921564559975,0.23929948711760085,1,0,7,0
covid_hosp/train/0/52bde5db-7f54-45d4-aaed-5da0752cee60.png,0,0.0025848022010998006,1.9991173547251582,1,0,7,0,0.16013448039303735,0.8813539822038481,1,0,7,0,0.0003576438471351029,1.9904181805263732,0,1,4,3,4,1,3,0,3,0,5,0,0.05295517046614129,0.17574209994930579,0,1,6,1
covid_hosp/train/0/52bdfe92-63e3-4485-8e96-1d976e31cbe1.png,0,0.0008897374273326708,1.9974030764247939,1,0,6,1,0.3112190390573899,1.0156962796874667,1,0,7,0,1.5200195023767904e-06,1.9939501311166588,1,0,7,0,5,0,3,0,3,0,5,0,0.06579664268969376,0.27281643244914433,1,0,7,0
covid_hosp/train/0/52c13b33-0eb6-4d1e-932a-0b0fb56e391a.png,0,1.7434397405757807e-06,1.9994955562596344,1,0,6,1,0.23128193593986557,0.8871625684642647,1,0,7,0,4.358696768125281e-05,1.9926721661399536,1,0,6,1,5,0,3,0,3,0,5,0,0.05655276833563927,0.1920198226241162,1,0,7,0
covid_hosp/train/0/52c173d2-14e2-4b91-9770-e2f7900399de.png,0,0.0015268803264800734,1.9996781767336507,1,0,7,0,0.367649168838847,0.7410169700226342,1,0,7,0,0.0001302500741531265,1.995428288077237,1,0,6,1,5,0,3,0,3,0,5,0,0.0899943611831775,0.19621730784105496,1,0,7,0
covid_hosp/train/0/52d1f158-6cde-4676-94bf-bc5f8bab0cc6.png,0,0.0019830737792624342,1.999452550623816,0,1,5,2,0.2428122131590822,0.932185516930846,1,0,7,0,0.0002073756798148807,1.9958229954054563,1,0,7,0,5,0,3,0,3,0,5,0,0.07947756240453074,0.1956698645819005,1,0,7,0
covid_hosp/train/0/52d3b6f1-76d3-487b-88ff-663f80ac4da9.png,0,0.00020218319914699912,1.9999520998388727,1,0,7,0,0.27259494406636753,0.5606098902623303,1,0,7,0,2.8521203284115337e-05,1.9928861710089576,1,0,7,0,5,0,3,0,3,0,5,0,0.04733496612713595,0.25414214256836665,1,0,7,0
covid_hosp/train/0/52e21c71-71d1-40cb-9b5c-389fd41db723.png,0,5.4157932174447865e-05,1.9991878818442501,1,0,7,0,0.1347582203249209,0.8446809572333032,1,0,7,0,3.076207557262123e-05,1.9946016306060739,1,0,7,0,5,0,3,0,3,0,5,0,0.0722761455429678,0.1949315178262213,1,0,7,0
covid_hosp/train/0/52edd24a-15db-449d-b0c5-8051eab5fd1e.png,0,0.011417082917005938,1.9836369913927934,0,1,3,4,0.4659739983477379,0.5778492518460915,0,1,5,2,0.0018922437738696507,1.9850166497405244,1,0,6,1,5,0,3,0,3,0,5,0,0.11686217172625579,0.25290129191819233,1,0,7,0
covid_hosp/train/0/52f18c9e-7262-4fcc-a6bc-78e707214886.png,0,8.766157903161709e-05,1.9998612929782242,1,0,7,0,0.5241689666089593,0.714956659823385,1,0,4,3,7.980534631801817e-06,1.9941949057786383,1,0,6,1,1,4,1,2,1,2,2,3,0.10754856610541841,0.14630083411737727,1,0,7,0
covid_hosp/train/0/52f53bb5-81fb-408b-adc7-2f8ae8932b31.png,0,7.396092128963971e-06,1.9996606933944867,1,0,6,1,0.1360927767550174,0.9445393413925591,1,0,7,0,0.00016655736914050756,1.9915554632086205,1,0,7,0,5,0,3,0,3,0,5,0,0.059865853973604444,0.21447622978598802,1,0,7,0
covid_hosp/train/0/52fee036-272a-455a-9714-b6ff73e28403.png,0,1.1967662455036887e-05,1.9996874006162224,1,0,7,0,0.1856589276972329,0.9558196356196144,1,0,7,0,0.00046627226712414593,1.9967002929834976,1,0,6,1,5,0,3,0,3,0,5,0,0.07033218133699526,0.2365071751620169,1,0,7,0
covid_hosp/train/0/5313d411-d611-4c8a-af40-0f075d6d96f6.png,0,0.004548960505078692,1.9921581926057148,1,0,7,0,0.3421469029111741,0.7805708122474381,1,0,7,0,0.00010045450545137502,1.995238604048514,1,0,7,0,4,1,3,0,3,0,5,0,0.07788741537777866,0.22169177021160036,1,0,7,0
covid_hosp/train/0/531722e7-d083-4c1d-b639-49c537ad758e.png,0,0.00025776926094767116,1.999974144552204,1,0,7,0,0.22364946579283074,0.9015384475574495,1,0,7,0,0.0003678910851648842,1.9964174864132995,1,0,7,0,5,0,3,0,3,0,5,0,0.04677402624820093,0.18007626039509295,1,0,7,0
covid_hosp/train/0/5319c552-1cfa-46b1-a3ca-b291c9bae2b0.png,0,3.064012998943433e-05,1.9992884891696288,1,0,7,0,0.23371316763170336,1.0883569212367794,1,0,7,0,0.0006115460197041456,1.9970505339594933,0,1,6,1,5,0,3,0,3,0,5,0,0.09811743528515571,0.22951375693787401,1,0,7,0
covid_hosp/train/0/5327cb57-3eb9-4d76-8a1d-3dc5f5334043.png,0,0.00020044602204305484,1.9987542740641326,1,0,7,0,0.13810587869619106,0.8594612131809212,1,0,7,0,3.7527431616224405e-05,1.9927532998614312,1,0,7,0,5,0,3,0,3,0,5,0,0.04710900082568703,0.2108474752577959,1,0,7,0
covid_hosp/train/0/53307192-eab1-43cb-afd3-5fc380763796.png,0,5.745232421339175e-05,1.9998161155499974,1,0,7,0,0.10592740835087588,0.8524600120922897,1,0,7,0,7.312804374381976e-06,1.9941765156285465,1,0,7,0,5,0,3,0,3,0,5,0,0.047817376297834,0.2332937802486379,1,0,7,0
covid_hosp/train/0/53367958-ef11-4c3e-a2f3-374e88dfbd90.png,0,0.0011271099255758532,1.9970076542846396,1,0,7,0,0.30824584782331144,0.6824721678901725,1,0,7,0,4.3281551505791604e-05,1.9947520918191675,1,0,6,1,5,0,3,0,3,0,5,0,0.09836473245314559,0.18072989516016047,1,0,7,0
covid_hosp/train/0/53517578-a6f5-4822-94e0-e605746afe7d.png,0,0.0014697823116488484,1.9997041036576098,1,0,6,1,0.19349998052804396,0.9239494901147547,1,0,7,0,0.0002294571009460178,1.9959189387924507,1,0,7,0,5,0,3,0,3,0,5,0,0.08196476251664508,0.20394494101943184,1,0,7,0
covid_hosp/train/0/53553403-f449-4bf1-9d54-b76827ef7ffc.png,0,0.00026840039740194666,1.9999773702867358,1,0,7,0,0.12853029565833385,0.862856562393995,1,0,7,0,0.00024014506486547127,1.9910736119421149,1,0,6,1,5,0,3,0,3,0,5,0,0.061458688768333714,0.24494286996754822,1,0,7,0
covid_hosp/train/0/535c2337-e755-43ea-ab1d-6547a584776d.png,0,0.00010128672162779129,1.9990264315328399,1,0,7,0,0.14635728645363455,0.9407546205445987,1,0,7,0,7.154136785270104e-05,1.995020512591918,1,0,6,1,5,0,3,0,3,0,5,0,0.044849511432301536,0.24346664040732424,1,0,7,0
covid_hosp/train/0/53633336-5163-4522-b6d8-35ba85c4c554.png,0,5.446481962945171e-05,1.9991866949281787,1,0,7,0,0.42393817502012887,0.8048352719589373,1,0,6,1,2.657233109770729e-06,1.993497286897072,1,0,6,1,4,1,3,0,2,1,4,1,0.08786653521201238,0.223102652448804,1,0,6,1
covid_hosp/train/0/536ba3bf-b867-4035-b483-35e9cbda9c0f.png,0,0.0009049132813822025,1.9973772060259345,1,0,6,1,0.2827734927490472,0.8651109093068751,1,0,7,0,0.00015366947381634244,1.995560193132611,1,0,7,0,5,0,3,0,3,0,5,0,0.09069194282220083,0.25728723995675007,1,0,7,0
covid_hosp/train/0/5371f76e-9d80-4c83-9e94-a631cdc3d92f.png,0,0.001757870028731956,1.9995676935469804,1,0,6,1,0.2080687314827786,0.9871125943993956,1,0,7,0,4.4998554022401827e-05,1.9926540311272158,1,0,7,0,5,0,3,0,3,0,5,0,0.05576867452132295,0.2330479904735605,1,0,7,0
covid_hosp/train/0/5386aa61-84c4-4f35-ba45-62544e1887cd.png,0,9.14593616396786e-08,1.9995658111461148,1,0,7,0,0.309996545650709,1.0450727126666721,1,0,7,0,1.647558875417232e-05,1.9943811634114943,1,0,5,2,4,1,2,1,3,0,4,1,0.1027434544521193,0.1788679209726154,1,0,7,0
covid_hosp/train/0/5388cc79-bfa8-4035-b676-f5407859f261.png,0,0.008201460948170758,1.9875347242861574,1,0,6,1,0.2643783488085709,0.8194814624413733,1,0,7,0,1.4968545629989727e-05,1.9931318205832338,1,0,7,0,4,1,3,0,3,0,5,0,0.08075614496191907,0.16852897326510963,1,0,7,0
covid_hosp/train/0/538d24ba-8a55-4445-b0d5-f9e5812fdd49.png,0,0.0002236454311100866,1.999961742097097,1,0,7,0,0.11453195347891865,0.8328336513256134,1,0,7,0,1.9993704793663802e-05,1.9930317655812968,1,0,7,0,5,0,3,0,3,0,5,0,0.08488572018595886,0.15035038013538782,1,0,7,0
covid_hosp/train/0/5399e1e3-a2a1-48c3-80ab-29b18ecb98f4.png,0,0.013568249611930039,1.9810834155768193,1,0,6,1,0.37047563640907977,0.7322953184624886,1,0,6,1,0.0005883393032672934,1.9893460245628407,1,0,6,1,4,1,2,1,2,1,4,1,0.07336988403912414,0.2525048451127343,1,0,7,0
covid_hosp/train/0/53bae9fc-3bb2-4684-b986-84bf7aa2e5a2.png,0,0.0007979092211374272,1.9999494655270684,1,0,7,0,0.20706643849171114,1.0031367549620425,1,0,7,0,0.00026412208385184766,1.9909306510264426,0,1,6,1,5,0,3,0,3,0,5,0,0.043378123894830534,0.18378646912498908,1,0,7,0
covid_hosp/train/0/53bed796-1a7b-406b-b37c-d37facb41158.png,0,9.963246700217532e-06,1.9996765963573924,1,0,7,0,0.21230177258457583,0.718079732456165,1,0,7,0,1.187201909935709e-05,1.9942889535653836,1,0,5,2,4,1,3,0,3,0,5,0,0.04443822411656073,0.19741150441062627,1,0,7,0
covid_hosp/train/0/53c275e1-e692-4445-bb4f-b740d117712f.png,0,0.002403327826460133,1.999222070504203,1,0,7,0,0.3271498724637971,0.7370479105467133,1,0,7,0,0.016791999911860533,1.9567105978274957,0,1,1,6,5,0,3,0,3,0,5,0,0.09947851266664953,0.16090966226051706,1,0,7,0
covid_hosp/train/0/53c369ae-d8f9-4e44-b212-c6e2dc6ef580.png,0,0.00026785935599737964,1.9999772128240545,1,0,7,0,0.21403376448367528,0.863525353760928,1,0,7,0,6.630601647739098e-05,1.9949759609055144,1,0,6,1,4,1,3,0,3,0,4,1,0.051286024736099556,0.20253172155569532,1,0,7,0
covid_hosp/train/0/53cd7c28-fe79-4537-99b5-e942987b67d1.png,0,2.273064583724338e-05,1.9997319466851766,1,0,7,0,0.1600314478768926,0.7591978897972934,1,0,7,0,1.679603543325303e-05,1.9943870429002524,0,1,6,1,5,0,3,0,3,0,5,0,0.043508510955661106,0.23329832610149637,1,0,7,0
covid_hosp/train/0/53d48fe7-999e-4a53-8f7e-ec5e0ffbfd59.png,0,5.086016894007006e-05,1.999803762364531,1,0,6,1,0.25916936770258525,0.881435191931481,1,0,7,0,0.00039065531630511074,1.9902507458038912,0,1,3,4,5,0,3,0,3,0,5,0,0.06552461652618857,0.22795305434908975,1,0,7,0
covid_hosp/train/0/53e21159-fc48-450d-9377-c3dc4463a28e.png,0,0.0017832599186587972,1.999555052332349,0,1,5,2,0.3875367051192269,0.830256819460076,1,0,7,0,1.5024395380036637e-06,1.9935622333596594,1,0,7,0,5,0,3,0,3,0,5,0,0.0799886216546124,0.22609103260008,1,0,7,0
covid_hosp/train/0/53e37b9f-3231-44e8-8bf1-56eaaa6e49c4.png,0,0.0011268564794782998,1.9998454627636384,1,0,6,1,0.37156332461214014,0.9611694686361629,1,0,7,0,0.0013942086992622116,1.9982608121811318,1,0,4,3,2,3,2,1,2,1,2,3,0.15820461311845224,0.15628240911684121,1,0,3,4
covid_hosp/train/0/53e8706e-4bd3-45d8-89e9-af18bf665e67.png,0,0.0012695478111387493,1.9997899281371057,1,0,7,0,0.15370538586171212,0.7919510064438512,1,0,7,0,0.00015491364702957533,1.9916394892546907,1,0,6,1,5,0,3,0,3,0,5,0,0.06916948725668792,0.14400010555296316,1,0,7,0
covid_hosp/train/0/53f0316b-563c-441b-a226-a369a0357dfe.png,0,0.0010802479169983448,1.9970842882181865,1,0,7,0,0.3250148753183353,0.7070006221119971,1,0,5,2,0.0008715689833669327,1.9975479235950708,0,1,5,2,5,0,3,0,3,0,5,0,0.13546814808025132,0.1978777079915015,1,0,6,1
covid_hosp/train/0/5406a077-c57b-4012-b1c8-bc848d1ada0a.png,0,0.0010688026446641352,1.9971031026135269,1,0,7,0,0.3654512490476648,0.6280997239708233,1,0,7,0,4.487734261615639e-05,1.9926555779642525,1,0,7,0,5,0,3,0,3,0,5,0,0.05598823949402387,0.21510323531636477,1,0,7,0
covid_hosp/train/0/5406b425-c531-4952-bf90-8b3ecc99903a.png,0,0.0010934687365208307,1.9998576718563366,1,0,7,0,0.4419150709651467,0.5940840577324583,1,0,4,3,0.0002500998191405923,1.9960035964263425,1,0,7,0,5,0,3,0,3,0,5,0,0.061792900147168206,0.19216476415129935,1,0,7,0
covid_hosp/train/0/5411ca96-8ca4-4029-a422-1a09dfa80b8f.png,0,0.005178195289343157,1.9974153519123616,1,0,6,1,0.2797591940669246,0.9244203362477807,1,0,7,0,6.800696613851187e-06,1.993338909334701,1,0,7,0,2,3,1,2,3,0,5,0,0.09234145500063629,0.1565784389988767,1,0,7,0
covid_hosp/train/0/541f235d-c207-4092-8530-8d826e2fa5eb.png,0,0.0027736055684630667,1.9945559106707988,1,0,7,0,0.3175879232548491,0.7129248480035079,1,0,7,0,6.707259079674621e-05,1.992398328156621,1,0,7,0,5,0,3,0,3,0,5,0,0.07184769638100019,0.25566466707432955,1,0,7,0
covid_hosp/train/0/5420def8-80d8-4948-9c4e-456072874bf2.png,0,0.0015323420250056285,1.9963672552645089,1,0,7,0,0.2926029931385571,0.7427131617732876,1,0,7,0,0.002159996826443966,1.9842817628519687,0,1,5,2,5,0,3,0,3,0,5,0,0.09059693207112451,0.256005239144685,1,0,7,0
covid_hosp/train/0/5426d29c-8b15-401f-9453-bff645260899.png,0,3.14535787266923e-05,1.9997587663156688,1,0,7,0,0.17605393619470844,0.8006837736102477,1,0,7,0,0.00027690115823064687,1.9961072293239335,1,0,5,2,5,0,3,0,3,0,5,0,0.042173314734241574,0.23904645373989364,1,0,7,0
covid_hosp/train/0/54320538-7d1e-4784-840b-1c696eda2407.png,0,0.004694182509733524,1.9977540282442316,1,0,4,3,0.4167756005372262,0.8693210157108616,1,0,7,0,0.00022911122303159726,1.9911413972527976,1,0,7,0,5,0,3,0,3,0,5,0,0.07660898222231216,0.182171827001114,1,0,7,0
